Deformação (%);Tensão à flexão (MPa)
4,4542758279782495;70,7686
4,460603064755314;70,8643
4,466930301532377;70,9624
4,473257538309442;71,0596
4,479683638161147;71,1576
4,486010874938211;71,2534
4,4925358378645575;71,3618
4,499258526940188;71,4828
4,505783489866535;71,5868
4,51220958971824;71,6825
4,518635689569946;71,7814
4,525061789421651;71,8841
4,531586752347998;71,9851
4,538111715274344;72,0881
4,54453781512605;72,189
4,551062778052397;72,2875
4,557488877904102;72,3869
4,56401384083045;72,4884
4,570538803756796;72,5919
4,577360355907068;72,715
4,5841819080573405;72,83
4,590805734058329;72,9352
4,597429560059317;73,0351
4,603954522985665;73,134
4,610479485912012;73,236
4,6171033119130005;73,3367
4,623628274839348;73,4331
4,630153237765694;73,5299
4,6366782006920415;73,6285
4,643203163618389;73,7222
4,649728126544734;73,8197
4,656549678695007;73,9383
4,6633712308452795;74,0545
4,669995056846267;74,1523
4,676520019772615;74,2434
4,68294611962432;74,3362
4,689471082550667;74,4277
4,695897182402374;74,5183
4,702026693030152;74,5825
4,70489372219476;74,5943
